name,institution,course_url,course_id,rating,language
machine learning,stanford university,https://www.coursera.org/learn/machine-learning,machine-learning,1.0,en
machine learning,stanford university,https://www.coursera.org/learn/machine-learning,machine-learning,2.0,en
machine learning,stanford university,https://www.coursera.org/learn/machine-learning,machine-learning,3.0,en
machine learning,stanford university,https://www.coursera.org/learn/machine-learning,machine-learning,4.0,en
machine learning,stanford university,https://www.coursera.org/learn/machine-learning,machine-learning,5.0,en
indigenous canada,university of alberta,https://www.coursera.org/learn/indigenous-canada,indigenous-canada,1.0,es
indigenous canada,university of alberta,https://www.coursera.org/learn/indigenous-canada,indigenous-canada,2.0,id
indigenous canada,university of alberta,https://www.coursera.org/learn/indigenous-canada,indigenous-canada,3.0,id
indigenous canada,university of alberta,https://www.coursera.org/learn/indigenous-canada,indigenous-canada,4.0,id
indigenous canada,university of alberta,https://www.coursera.org/learn/indigenous-canada,indigenous-canada,5.0,id
the science of well-being,yale university,https://www.coursera.org/learn/the-science-of-well-being,the-science-of-well-being,1.0,en
the science of well-being,yale university,https://www.coursera.org/learn/the-science-of-well-being,the-science-of-well-being,2.0,en
the science of well-being,yale university,https://www.coursera.org/learn/the-science-of-well-being,the-science-of-well-being,3.0,en
the science of well-being,yale university,https://www.coursera.org/learn/the-science-of-well-being,the-science-of-well-being,4.0,en
the science of well-being,yale university,https://www.coursera.org/learn/the-science-of-well-being,the-science-of-well-being,5.0,en
technical support fundamentals,google,https://www.coursera.org/learn/technical-support-fundamentals,technical-support-fundamentals,1.0,de
technical support fundamentals,google,https://www.coursera.org/learn/technical-support-fundamentals,technical-support-fundamentals,2.0,de
technical support fundamentals,google,https://www.coursera.org/learn/technical-support-fundamentals,technical-support-fundamentals,3.0,de
technical support fundamentals,google,https://www.coursera.org/learn/technical-support-fundamentals,technical-support-fundamentals,4.0,de
technical support fundamentals,google,https://www.coursera.org/learn/technical-support-fundamentals,technical-support-fundamentals,5.0,de
become a cbrs certified professional installer by google,google - spectrum sharing,https://www.coursera.org/learn/google-cbrs-cpi-training,google-cbrs-cpi-training,4.0,en
become a cbrs certified professional installer by google,google - spectrum sharing,https://www.coursera.org/learn/google-cbrs-cpi-training,google-cbrs-cpi-training,5.0,en
financial markets,yale university,https://www.coursera.org/learn/financial-markets-global,financial-markets-global,1.0,en
financial markets,yale university,https://www.coursera.org/learn/financial-markets-global,financial-markets-global,2.0,en
financial markets,yale university,https://www.coursera.org/learn/financial-markets-global,financial-markets-global,3.0,en
financial markets,yale university,https://www.coursera.org/learn/financial-markets-global,financial-markets-global,4.0,en
financial markets,yale university,https://www.coursera.org/learn/financial-markets-global,financial-markets-global,5.0,en
introduction to psychology,yale university,https://www.coursera.org/learn/introduction-psychology,introduction-psychology,1.0,en
introduction to psychology,yale university,https://www.coursera.org/learn/introduction-psychology,introduction-psychology,2.0,en
introduction to psychology,yale university,https://www.coursera.org/learn/introduction-psychology,introduction-psychology,3.0,en
introduction to psychology,yale university,https://www.coursera.org/learn/introduction-psychology,introduction-psychology,4.0,en
introduction to psychology,yale university,https://www.coursera.org/learn/introduction-psychology,introduction-psychology,5.0,en
programming for everybody (getting started with python),university of michigan,https://www.coursera.org/learn/python,python,1.0,en
programming for everybody (getting started with python),university of michigan,https://www.coursera.org/learn/python,python,2.0,en
programming for everybody (getting started with python),university of michigan,https://www.coursera.org/learn/python,python,3.0,en
programming for everybody (getting started with python),university of michigan,https://www.coursera.org/learn/python,python,4.0,en
programming for everybody (getting started with python),university of michigan,https://www.coursera.org/learn/python,python,5.0,en
the bits and bytes of computer networking,google,https://www.coursera.org/learn/computer-networking,computer-networking,1.0,en
the bits and bytes of computer networking,google,https://www.coursera.org/learn/computer-networking,computer-networking,2.0,en
the bits and bytes of computer networking,google,https://www.coursera.org/learn/computer-networking,computer-networking,3.0,en
the bits and bytes of computer networking,google,https://www.coursera.org/learn/computer-networking,computer-networking,4.0,en
the bits and bytes of computer networking,google,https://www.coursera.org/learn/computer-networking,computer-networking,5.0,en
ai for everyone,deeplearning.ai,https://www.coursera.org/learn/ai-for-everyone,ai-for-everyone,1.0,en
ai for everyone,deeplearning.ai,https://www.coursera.org/learn/ai-for-everyone,ai-for-everyone,2.0,en
ai for everyone,deeplearning.ai,https://www.coursera.org/learn/ai-for-everyone,ai-for-everyone,3.0,en
ai for everyone,deeplearning.ai,https://www.coursera.org/learn/ai-for-everyone,ai-for-everyone,4.0,en
ai for everyone,deeplearning.ai,https://www.coursera.org/learn/ai-for-everyone,ai-for-everyone,5.0,en
crash course on python,google,https://www.coursera.org/learn/python-crash-course,python-crash-course,1.0,en
crash course on python,google,https://www.coursera.org/learn/python-crash-course,python-crash-course,2.0,en
crash course on python,google,https://www.coursera.org/learn/python-crash-course,python-crash-course,3.0,en
crash course on python,google,https://www.coursera.org/learn/python-crash-course,python-crash-course,4.0,en
crash course on python,google,https://www.coursera.org/learn/python-crash-course,python-crash-course,5.0,en
psychological first aid,johns hopkins university,https://www.coursera.org/learn/psychological-first-aid,psychological-first-aid,1.0,en
psychological first aid,johns hopkins university,https://www.coursera.org/learn/psychological-first-aid,psychological-first-aid,2.0,en
psychological first aid,johns hopkins university,https://www.coursera.org/learn/psychological-first-aid,psychological-first-aid,3.0,en
psychological first aid,johns hopkins university,https://www.coursera.org/learn/psychological-first-aid,psychological-first-aid,4.0,en
psychological first aid,johns hopkins university,https://www.coursera.org/learn/psychological-first-aid,psychological-first-aid,5.0,en
neural networks and deep learning,deeplearning.ai,https://www.coursera.org/learn/neural-networks-deep-learning,neural-networks-deep-learning,1.0,en
neural networks and deep learning,deeplearning.ai,https://www.coursera.org/learn/neural-networks-deep-learning,neural-networks-deep-learning,2.0,en
neural networks and deep learning,deeplearning.ai,https://www.coursera.org/learn/neural-networks-deep-learning,neural-networks-deep-learning,3.0,en
neural networks and deep learning,deeplearning.ai,https://www.coursera.org/learn/neural-networks-deep-learning,neural-networks-deep-learning,4.0,en
neural networks and deep learning,deeplearning.ai,https://www.coursera.org/learn/neural-networks-deep-learning,neural-networks-deep-learning,5.0,en
what is data science?,ibm,https://www.coursera.org/learn/what-is-datascience,what-is-datascience,1.0,en
what is data science?,ibm,https://www.coursera.org/learn/what-is-datascience,what-is-datascience,2.0,en
what is data science?,ibm,https://www.coursera.org/learn/what-is-datascience,what-is-datascience,3.0,en
what is data science?,ibm,https://www.coursera.org/learn/what-is-datascience,what-is-datascience,4.0,en
what is data science?,ibm,https://www.coursera.org/learn/what-is-datascience,what-is-datascience,5.0,en
successful negotiation: essential strategies and skills,university of michigan,https://www.coursera.org/learn/negotiation-skills,negotiation-skills,1.0,en
successful negotiation: essential strategies and skills,university of michigan,https://www.coursera.org/learn/negotiation-skills,negotiation-skills,2.0,en
successful negotiation: essential strategies and skills,university of michigan,https://www.coursera.org/learn/negotiation-skills,negotiation-skills,3.0,en
successful negotiation: essential strategies and skills,university of michigan,https://www.coursera.org/learn/negotiation-skills,negotiation-skills,4.0,en
successful negotiation: essential strategies and skills,university of michigan,https://www.coursera.org/learn/negotiation-skills,negotiation-skills,5.0,en
fundamentals of project planning and management,university of virginia,https://www.coursera.org/learn/uva-darden-project-management,uva-darden-project-management,1.0,en
fundamentals of project planning and management,university of virginia,https://www.coursera.org/learn/uva-darden-project-management,uva-darden-project-management,2.0,en
fundamentals of project planning and management,university of virginia,https://www.coursera.org/learn/uva-darden-project-management,uva-darden-project-management,3.0,en
fundamentals of project planning and management,university of virginia,https://www.coursera.org/learn/uva-darden-project-management,uva-darden-project-management,4.0,en
fundamentals of project planning and management,university of virginia,https://www.coursera.org/learn/uva-darden-project-management,uva-darden-project-management,5.0,en
project launch,"university of california, irvine",https://www.coursera.org/learn/project-management,project-management,1.0,en
project launch,"university of california, irvine",https://www.coursera.org/learn/project-management,project-management,2.0,fr
project launch,"university of california, irvine",https://www.coursera.org/learn/project-management,project-management,3.0,en
project launch,"university of california, irvine",https://www.coursera.org/learn/project-management,project-management,4.0,fr
project launch,"university of california, irvine",https://www.coursera.org/learn/project-management,project-management,5.0,en
"brand management: aligning business, brand and behaviour",london business school,https://www.coursera.org/learn/brand,brand,1.0,en
"brand management: aligning business, brand and behaviour",london business school,https://www.coursera.org/learn/brand,brand,2.0,en
"brand management: aligning business, brand and behaviour",london business school,https://www.coursera.org/learn/brand,brand,3.0,en
"brand management: aligning business, brand and behaviour",london business school,https://www.coursera.org/learn/brand,brand,4.0,en
"brand management: aligning business, brand and behaviour",london business school,https://www.coursera.org/learn/brand,brand,5.0,en
writing in the sciences,stanford university,https://www.coursera.org/learn/sciwrite,sciwrite,1.0,en
writing in the sciences,stanford university,https://www.coursera.org/learn/sciwrite,sciwrite,2.0,en
writing in the sciences,stanford university,https://www.coursera.org/learn/sciwrite,sciwrite,3.0,en
writing in the sciences,stanford university,https://www.coursera.org/learn/sciwrite,sciwrite,4.0,en
writing in the sciences,stanford university,https://www.coursera.org/learn/sciwrite,sciwrite,5.0,en
stanford introduction to food and health,stanford university,https://www.coursera.org/learn/food-and-health,food-and-health,1.0,en
stanford introduction to food and health,stanford university,https://www.coursera.org/learn/food-and-health,food-and-health,2.0,en
stanford introduction to food and health,stanford university,https://www.coursera.org/learn/food-and-health,food-and-health,3.0,en
stanford introduction to food and health,stanford university,https://www.coursera.org/learn/food-and-health,food-and-health,4.0,en
stanford introduction to food and health,stanford university,https://www.coursera.org/learn/food-and-health,food-and-health,5.0,en
"html, css, and javascript for web developers",johns hopkins university,https://www.coursera.org/learn/html-css-javascript-for-web-developers,html-css-javascript-for-web-developers,1.0,en
"html, css, and javascript for web developers",johns hopkins university,https://www.coursera.org/learn/html-css-javascript-for-web-developers,html-css-javascript-for-web-developers,2.0,en
"html, css, and javascript for web developers",johns hopkins university,https://www.coursera.org/learn/html-css-javascript-for-web-developers,html-css-javascript-for-web-developers,3.0,en
"html, css, and javascript for web developers",johns hopkins university,https://www.coursera.org/learn/html-css-javascript-for-web-developers,html-css-javascript-for-web-developers,4.0,en
"html, css, and javascript for web developers",johns hopkins university,https://www.coursera.org/learn/html-css-javascript-for-web-developers,html-css-javascript-for-web-developers,5.0,en
excel skills for business: essentials,macquarie university,https://www.coursera.org/learn/excel-essentials,excel-essentials,1.0,ca
excel skills for business: essentials,macquarie university,https://www.coursera.org/learn/excel-essentials,excel-essentials,2.0,ca
excel skills for business: essentials,macquarie university,https://www.coursera.org/learn/excel-essentials,excel-essentials,3.0,ca
excel skills for business: essentials,macquarie university,https://www.coursera.org/learn/excel-essentials,excel-essentials,4.0,ca
excel skills for business: essentials,macquarie university,https://www.coursera.org/learn/excel-essentials,excel-essentials,5.0,ca
introduction to negotiation: a strategic playbook for becoming a principled and persuasive negotiator,yale university,https://www.coursera.org/learn/negotiation,negotiation,1.0,en
introduction to negotiation: a strategic playbook for becoming a principled and persuasive negotiator,yale university,https://www.coursera.org/learn/negotiation,negotiation,2.0,en
introduction to negotiation: a strategic playbook for becoming a principled and persuasive negotiator,yale university,https://www.coursera.org/learn/negotiation,negotiation,3.0,en
introduction to negotiation: a strategic playbook for becoming a principled and persuasive negotiator,yale university,https://www.coursera.org/learn/negotiation,negotiation,4.0,en
introduction to negotiation: a strategic playbook for becoming a principled and persuasive negotiator,yale university,https://www.coursera.org/learn/negotiation,negotiation,5.0,en
"everyday excel, part 1",university of colorado boulder,https://www.coursera.org/learn/everyday-excel-part-1,everyday-excel-part-1,1.0,en
"everyday excel, part 1",university of colorado boulder,https://www.coursera.org/learn/everyday-excel-part-1,everyday-excel-part-1,2.0,en
"everyday excel, part 1",university of colorado boulder,https://www.coursera.org/learn/everyday-excel-part-1,everyday-excel-part-1,3.0,en
"everyday excel, part 1",university of colorado boulder,https://www.coursera.org/learn/everyday-excel-part-1,everyday-excel-part-1,4.0,en
"everyday excel, part 1",university of colorado boulder,https://www.coursera.org/learn/everyday-excel-part-1,everyday-excel-part-1,5.0,en
learning how to learn: powerful mental tools to help you master tough subjects,university of california san diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,1.0,en
learning how to learn: powerful mental tools to help you master tough subjects,university of california san diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,2.0,en
learning how to learn: powerful mental tools to help you master tough subjects,university of california san diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,3.0,en
learning how to learn: powerful mental tools to help you master tough subjects,university of california san diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,4.0,en
learning how to learn: powerful mental tools to help you master tough subjects,university of california san diego,https://www.coursera.org/learn/learning-how-to-learn,learning-how-to-learn,5.0,en
google cloud platform fundamentals: core infrastructure,google cloud,https://www.coursera.org/learn/gcp-fundamentals,gcp-fundamentals,1.0,ca
google cloud platform fundamentals: core infrastructure,google cloud,https://www.coursera.org/learn/gcp-fundamentals,gcp-fundamentals,2.0,ca
google cloud platform fundamentals: core infrastructure,google cloud,https://www.coursera.org/learn/gcp-fundamentals,gcp-fundamentals,3.0,ca
google cloud platform fundamentals: core infrastructure,google cloud,https://www.coursera.org/learn/gcp-fundamentals,gcp-fundamentals,4.0,ca
google cloud platform fundamentals: core infrastructure,google cloud,https://www.coursera.org/learn/gcp-fundamentals,gcp-fundamentals,5.0,ca
viral marketing and how to craft contagious content,university of pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing,1.0,en
viral marketing and how to craft contagious content,university of pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing,2.0,en
viral marketing and how to craft contagious content,university of pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing,3.0,en
viral marketing and how to craft contagious content,university of pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing,4.0,en
viral marketing and how to craft contagious content,university of pennsylvania,https://www.coursera.org/learn/wharton-contagious-viral-marketing,wharton-contagious-viral-marketing,5.0,en
python data structures,university of michigan,https://www.coursera.org/learn/python-data,python-data,1.0,en
python data structures,university of michigan,https://www.coursera.org/learn/python-data,python-data,2.0,en
python data structures,university of michigan,https://www.coursera.org/learn/python-data,python-data,3.0,en
python data structures,university of michigan,https://www.coursera.org/learn/python-data,python-data,4.0,en
python data structures,university of michigan,https://www.coursera.org/learn/python-data,python-data,5.0,en
private equity and venture capital,università bocconi,https://www.coursera.org/learn/private-equity,private-equity,1.0,en
private equity and venture capital,università bocconi,https://www.coursera.org/learn/private-equity,private-equity,2.0,en
private equity and venture capital,università bocconi,https://www.coursera.org/learn/private-equity,private-equity,3.0,en
private equity and venture capital,università bocconi,https://www.coursera.org/learn/private-equity,private-equity,4.0,en
private equity and venture capital,università bocconi,https://www.coursera.org/learn/private-equity,private-equity,5.0,en
first step korean,yonsei university,https://www.coursera.org/learn/learn-korean,learn-korean,1.0,en
first step korean,yonsei university,https://www.coursera.org/learn/learn-korean,learn-korean,2.0,en
first step korean,yonsei university,https://www.coursera.org/learn/learn-korean,learn-korean,3.0,en
first step korean,yonsei university,https://www.coursera.org/learn/learn-korean,learn-korean,4.0,en
first step korean,yonsei university,https://www.coursera.org/learn/learn-korean,learn-korean,5.0,en
"introduction to tensorflow for artificial intelligence, machine learning, and deep learning",deeplearning.ai,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,1.0,en
"introduction to tensorflow for artificial intelligence, machine learning, and deep learning",deeplearning.ai,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,2.0,en
"introduction to tensorflow for artificial intelligence, machine learning, and deep learning",deeplearning.ai,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,3.0,en
"introduction to tensorflow for artificial intelligence, machine learning, and deep learning",deeplearning.ai,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,4.0,en
"introduction to tensorflow for artificial intelligence, machine learning, and deep learning",deeplearning.ai,https://www.coursera.org/learn/introduction-tensorflow,introduction-tensorflow,5.0,en
operating systems and you: becoming a power user,google,https://www.coursera.org/learn/os-power-user,os-power-user,1.0,en
operating systems and you: becoming a power user,google,https://www.coursera.org/learn/os-power-user,os-power-user,2.0,en
operating systems and you: becoming a power user,google,https://www.coursera.org/learn/os-power-user,os-power-user,3.0,en
operating systems and you: becoming a power user,google,https://www.coursera.org/learn/os-power-user,os-power-user,4.0,en
operating systems and you: becoming a power user,google,https://www.coursera.org/learn/os-power-user,os-power-user,5.0,en
tools for data science,ibm,https://www.coursera.org/learn/open-source-tools-for-data-science,open-source-tools-for-data-science,1.0,en
tools for data science,ibm,https://www.coursera.org/learn/open-source-tools-for-data-science,open-source-tools-for-data-science,2.0,en
tools for data science,ibm,https://www.coursera.org/learn/open-source-tools-for-data-science,open-source-tools-for-data-science,3.0,en
tools for data science,ibm,https://www.coursera.org/learn/open-source-tools-for-data-science,open-source-tools-for-data-science,4.0,en
tools for data science,ibm,https://www.coursera.org/learn/open-source-tools-for-data-science,open-source-tools-for-data-science,5.0,en
"improving deep neural networks: hyperparameter tuning, regularization and optimization",deeplearning.ai,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,1.0,en
"improving deep neural networks: hyperparameter tuning, regularization and optimization",deeplearning.ai,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,2.0,en
"improving deep neural networks: hyperparameter tuning, regularization and optimization",deeplearning.ai,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,3.0,en
"improving deep neural networks: hyperparameter tuning, regularization and optimization",deeplearning.ai,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,4.0,en
"improving deep neural networks: hyperparameter tuning, regularization and optimization",deeplearning.ai,https://www.coursera.org/learn/deep-neural-network,deep-neural-network,5.0,en
diversity and inclusion in the workplace,essec business school,https://www.coursera.org/learn/diversity-inclusion-workplace,diversity-inclusion-workplace,1.0,en
diversity and inclusion in the workplace,essec business school,https://www.coursera.org/learn/diversity-inclusion-workplace,diversity-inclusion-workplace,3.0,en
diversity and inclusion in the workplace,essec business school,https://www.coursera.org/learn/diversity-inclusion-workplace,diversity-inclusion-workplace,4.0,en
diversity and inclusion in the workplace,essec business school,https://www.coursera.org/learn/diversity-inclusion-workplace,diversity-inclusion-workplace,5.0,en
design and interpretation of clinical trials,johns hopkins university,https://www.coursera.org/learn/clinical-trials,clinical-trials,2.0,en
design and interpretation of clinical trials,johns hopkins university,https://www.coursera.org/learn/clinical-trials,clinical-trials,3.0,en
design and interpretation of clinical trials,johns hopkins university,https://www.coursera.org/learn/clinical-trials,clinical-trials,4.0,en
design and interpretation of clinical trials,johns hopkins university,https://www.coursera.org/learn/clinical-trials,clinical-trials,5.0,en
visual elements of user interface design,california institute of the arts,https://www.coursera.org/learn/visual-elements-user-interface-design,visual-elements-user-interface-design,1.0,en
visual elements of user interface design,california institute of the arts,https://www.coursera.org/learn/visual-elements-user-interface-design,visual-elements-user-interface-design,2.0,en
visual elements of user interface design,california institute of the arts,https://www.coursera.org/learn/visual-elements-user-interface-design,visual-elements-user-interface-design,3.0,en
visual elements of user interface design,california institute of the arts,https://www.coursera.org/learn/visual-elements-user-interface-design,visual-elements-user-interface-design,4.0,en
visual elements of user interface design,california institute of the arts,https://www.coursera.org/learn/visual-elements-user-interface-design,visual-elements-user-interface-design,5.0,en
management of fashion and luxury companies,università bocconi,https://www.coursera.org/learn/mafash,mafash,1.0,en
management of fashion and luxury companies,università bocconi,https://www.coursera.org/learn/mafash,mafash,2.0,en
management of fashion and luxury companies,università bocconi,https://www.coursera.org/learn/mafash,mafash,3.0,en
management of fashion and luxury companies,università bocconi,https://www.coursera.org/learn/mafash,mafash,4.0,en
management of fashion and luxury companies,università bocconi,https://www.coursera.org/learn/mafash,mafash,5.0,en
primeros auxilios psicológicos (pap),universitat autònoma de barcelona,https://www.coursera.org/learn/pap,pap,1.0,es
primeros auxilios psicológicos (pap),universitat autònoma de barcelona,https://www.coursera.org/learn/pap,pap,2.0,es
primeros auxilios psicológicos (pap),universitat autònoma de barcelona,https://www.coursera.org/learn/pap,pap,3.0,es
primeros auxilios psicológicos (pap),universitat autònoma de barcelona,https://www.coursera.org/learn/pap,pap,4.0,es
primeros auxilios psicológicos (pap),universitat autònoma de barcelona,https://www.coursera.org/learn/pap,pap,5.0,es
social psychology,wesleyan university,https://www.coursera.org/learn/social-psychology,social-psychology,1.0,en
social psychology,wesleyan university,https://www.coursera.org/learn/social-psychology,social-psychology,2.0,pl
social psychology,wesleyan university,https://www.coursera.org/learn/social-psychology,social-psychology,3.0,en
social psychology,wesleyan university,https://www.coursera.org/learn/social-psychology,social-psychology,4.0,en
social psychology,wesleyan university,https://www.coursera.org/learn/social-psychology,social-psychology,5.0,en
initiating and planning projects,"university of california, irvine",https://www.coursera.org/learn/project-planning,project-planning,1.0,en
initiating and planning projects,"university of california, irvine",https://www.coursera.org/learn/project-planning,project-planning,2.0,en
initiating and planning projects,"university of california, irvine",https://www.coursera.org/learn/project-planning,project-planning,3.0,en
initiating and planning projects,"university of california, irvine",https://www.coursera.org/learn/project-planning,project-planning,4.0,en
initiating and planning projects,"university of california, irvine",https://www.coursera.org/learn/project-planning,project-planning,5.0,en
computational thinking for problem solving,university of pennsylvania,https://www.coursera.org/learn/computational-thinking-problem-solving,computational-thinking-problem-solving,1.0,en
computational thinking for problem solving,university of pennsylvania,https://www.coursera.org/learn/computational-thinking-problem-solving,computational-thinking-problem-solving,2.0,en
computational thinking for problem solving,university of pennsylvania,https://www.coursera.org/learn/computational-thinking-problem-solving,computational-thinking-problem-solving,3.0,en
computational thinking for problem solving,university of pennsylvania,https://www.coursera.org/learn/computational-thinking-problem-solving,computational-thinking-problem-solving,4.0,en
computational thinking for problem solving,university of pennsylvania,https://www.coursera.org/learn/computational-thinking-problem-solving,computational-thinking-problem-solving,5.0,en
agile with atlassian jira,atlassian,https://www.coursera.org/learn/agile-atlassian-jira,agile-atlassian-jira,1.0,en
agile with atlassian jira,atlassian,https://www.coursera.org/learn/agile-atlassian-jira,agile-atlassian-jira,2.0,en
agile with atlassian jira,atlassian,https://www.coursera.org/learn/agile-atlassian-jira,agile-atlassian-jira,3.0,en
agile with atlassian jira,atlassian,https://www.coursera.org/learn/agile-atlassian-jira,agile-atlassian-jira,4.0,en
agile with atlassian jira,atlassian,https://www.coursera.org/learn/agile-atlassian-jira,agile-atlassian-jira,5.0,en
fundamentals of graphic design,california institute of the arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,1.0,en
fundamentals of graphic design,california institute of the arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,2.0,en
fundamentals of graphic design,california institute of the arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,3.0,en
fundamentals of graphic design,california institute of the arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,4.0,en
fundamentals of graphic design,california institute of the arts,https://www.coursera.org/learn/fundamentals-of-graphic-design,fundamentals-of-graphic-design,5.0,en
introduction to user experience design,georgia institute of technology,https://www.coursera.org/learn/user-experience-design,user-experience-design,1.0,en
introduction to user experience design,georgia institute of technology,https://www.coursera.org/learn/user-experience-design,user-experience-design,2.0,en
introduction to user experience design,georgia institute of technology,https://www.coursera.org/learn/user-experience-design,user-experience-design,3.0,en
introduction to user experience design,georgia institute of technology,https://www.coursera.org/learn/user-experience-design,user-experience-design,4.0,en
introduction to user experience design,georgia institute of technology,https://www.coursera.org/learn/user-experience-design,user-experience-design,5.0,en
introduction to marketing,university of pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,1.0,en
introduction to marketing,university of pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,2.0,en
introduction to marketing,university of pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,3.0,en
introduction to marketing,university of pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,4.0,en
introduction to marketing,university of pennsylvania,https://www.coursera.org/learn/wharton-marketing,wharton-marketing,5.0,en
python for data science and ai,ibm,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,1.0,en
python for data science and ai,ibm,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,2.0,en
python for data science and ai,ibm,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,3.0,en
python for data science and ai,ibm,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,4.0,en
python for data science and ai,ibm,https://www.coursera.org/learn/python-for-applied-data-science-ai,python-for-applied-data-science-ai,5.0,en
marketing analytics,university of virginia,https://www.coursera.org/learn/uva-darden-market-analytics,uva-darden-market-analytics,1.0,en
marketing analytics,university of virginia,https://www.coursera.org/learn/uva-darden-market-analytics,uva-darden-market-analytics,2.0,en
marketing analytics,university of virginia,https://www.coursera.org/learn/uva-darden-market-analytics,uva-darden-market-analytics,3.0,en
marketing analytics,university of virginia,https://www.coursera.org/learn/uva-darden-market-analytics,uva-darden-market-analytics,4.0,en
marketing analytics,university of virginia,https://www.coursera.org/learn/uva-darden-market-analytics,uva-darden-market-analytics,5.0,en
natural language processing with classification and vector spaces,deeplearning.ai,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,classification-vector-spaces-in-nlp,1.0,en
natural language processing with classification and vector spaces,deeplearning.ai,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,classification-vector-spaces-in-nlp,2.0,en
natural language processing with classification and vector spaces,deeplearning.ai,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,classification-vector-spaces-in-nlp,3.0,en
natural language processing with classification and vector spaces,deeplearning.ai,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,classification-vector-spaces-in-nlp,4.0,en
natural language processing with classification and vector spaces,deeplearning.ai,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,classification-vector-spaces-in-nlp,5.0,en
fundamentals of quantitative modeling,university of pennsylvania,https://www.coursera.org/learn/wharton-quantitative-modeling,wharton-quantitative-modeling,1.0,en
fundamentals of quantitative modeling,university of pennsylvania,https://www.coursera.org/learn/wharton-quantitative-modeling,wharton-quantitative-modeling,2.0,en
fundamentals of quantitative modeling,university of pennsylvania,https://www.coursera.org/learn/wharton-quantitative-modeling,wharton-quantitative-modeling,3.0,en
fundamentals of quantitative modeling,university of pennsylvania,https://www.coursera.org/learn/wharton-quantitative-modeling,wharton-quantitative-modeling,4.0,en
fundamentals of quantitative modeling,university of pennsylvania,https://www.coursera.org/learn/wharton-quantitative-modeling,wharton-quantitative-modeling,5.0,ca
how to manage a remote team,gitlab,https://www.coursera.org/learn/remote-team-management,remote-team-management,5.0,en
mathematics for machine learning: linear algebra,imperial college london,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,1.0,en
mathematics for machine learning: linear algebra,imperial college london,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,2.0,en
mathematics for machine learning: linear algebra,imperial college london,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,3.0,en
mathematics for machine learning: linear algebra,imperial college london,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,4.0,en
mathematics for machine learning: linear algebra,imperial college london,https://www.coursera.org/learn/linear-algebra-machine-learning,linear-algebra-machine-learning,5.0,en
introduction to data science in python,university of michigan,https://www.coursera.org/learn/python-data-analysis,python-data-analysis,1.0,en
introduction to data science in python,university of michigan,https://www.coursera.org/learn/python-data-analysis,python-data-analysis,2.0,en
introduction to data science in python,university of michigan,https://www.coursera.org/learn/python-data-analysis,python-data-analysis,3.0,en
introduction to data science in python,university of michigan,https://www.coursera.org/learn/python-data-analysis,python-data-analysis,4.0,en
